,Length,Width,views_7days,Price in EUR,clusters,cluster
0,-1.3963381199135376,-1.7630407199595928,-0.509557802840027,-0.36771815387662715,1,light purple
1,-1.4832647102431185,-1.798728660727212,-0.6091137522370156,-0.36784038459651347,1,light purple
2,-1.328728549657197,-1.5399910901619727,0.45086429722503935,-0.367657710114046,1,light purple
3,-1.2611189794008562,-1.3169414603643528,-0.5446951967448466,-0.3677047219293869,1,light purple
4,-1.3190700396205768,-1.6292109420810208,-0.28702097477617017,-0.36616542077565356,1,light purple
5,-1.45042577611861,-1.9147144682219743,1.469848720464805,-0.3663010834427802,1,light purple
6,-0.6236573169839303,-0.5674947042443494,0.6031263374792573,-0.36703312456737414,1,light purple
7,-1.4832647102431185,-1.798728660727212,-0.5446951967448466,-0.36703446776209814,1,light purple
8,-1.336455357686493,-1.6381329272729257,-0.42171431807797827,-0.3671271481980559,1,light purple
9,-1.0872657987416947,-1.2277216084453046,-0.37486445953821895,-0.3671674440397767,1,light purple
10,-1.0679487786684545,-1.7184307940000687,-0.011778055855084079,-0.3667080714441599,1,light purple
11,-1.4832647102431185,-1.798728660727212,-0.18746502537918158,-0.3669391009366923,1,light purple
12,-1.3944064179062134,-1.7630407199595928,2.0496157198943266,-0.3670143198412377,4,dark purple
13,-1.2340751512983201,-1.6916648384243542,0.23418370147865245,-0.3670478997093384,1,light purple
14,-1.3171383376132528,-1.575679030929592,0.544564014304558,-0.36725072211266624,1,light purple
15,-0.9713636783022536,-0.9154521267286364,9.61586787406546,-0.36725072211266624,4,dark purple
16,-1.125899838888175,-1.6113669716972112,4.023166010881688,-0.36725072211266624,4,dark purple
17,-1.3190700396205768,-1.7630407199595928,-0.16989632842677183,-0.3677047219293869,1,light purple
18,-1.1645338790346553,-1.1385017565262565,0.14048398439913376,-0.36501833248133575,1,light purple
19,-1.3190700396205768,-1.5132251345862582,-0.2577398131888206,-0.36501833248133575,1,light purple
20,-1.106582818814935,-1.2634095492129238,-0.515414035157497,-0.36501833248133575,1,light purple
21,-1.0389732485585943,-1.1117358009505423,2.231158921735894,-0.364401806103008,4,dark purple
22,-1.3944064179062134,-1.6381329272729257,-0.5564076613797864,-0.3651539951484623,1,light purple
23,-1.3577040797670572,-1.4507712382429245,-0.1230464698870125,-0.3654212908985434,1,light purple
24,-1.3866796098769174,-1.6916648384243542,0.6792573576063661,-0.3649444567715143,1,light purple
25,-1.3963381199135376,-1.6292109420810208,-0.369008227220749,-0.3649444567715143,1,light purple
26,-1.4059966299501576,-1.7184307940000687,6.084559786631099,-0.3626381914303624,4,dark purple
27,-1.106582818814935,-1.4061613122834007,0.6734011252888962,-0.3635542502321479,1,light purple
28,-0.9559100622436614,-1.076047860182923,-0.4509954796653278,-0.36367513775731014,1,light purple
29,-1.0679487786684545,-1.1385017565262565,-0.23431488391894092,-0.36367513775731014,1,light purple
30,-1.2031679191811357,-1.1831116824857808,0.12291528744672402,-0.36367513775731014,1,light purple
31,-0.6236573169839303,-1.2277216084453046,0.7436759130985352,-0.36367513775731014,1,light purple
32,-1.2997530195473366,-1.2277216084453046,0.9486440442099823,-0.36367513775731014,1,light purple
33,-1.2514604693642362,-1.4418492530510199,-0.21088995464906127,-0.36368856970455044,1,light purple
34,-1.550874280499459,-1.7630407199595928,0.44500806490756945,-0.3629095167646156,1,light purple
35,-0.7666032655259077,-0.5139627930929206,4.122721960278677,-0.3629095167646156,4,dark purple
36,-1.3673625898036772,-1.6292109420810208,2.4127021235774615,-0.3629095167646156,4,dark purple
37,-1.342250463708465,-1.6292109420810208,0.2517523984310622,-0.36114590209197,1,light purple
38,-1.2997530195473366,-1.2277216084453046,0.2224712368437126,-0.362143895771921,1,light purple
39,-1.3094115295839566,-1.4507712382429245,1.7568041040208306,-0.36134335171640175,4,dark purple
